day,S,E,I,R
1932,4826,3945,10875,180354
1933,4826,3888,10978,180308
1934,4701,3902,11052,180345
1935,4648,3814,11112,180426
1936,4599,3824,11093,180484
1937,4651,3775,11161,180413
1938,4599,3822,11048,180531
1939,4693,3781,11020,180506
1940,4632,3754,11018,180596
1941,4642,3717,11021,180620
1942,4588,3730,11025,180657
1943,4620,3707,10938,180735
1944,4634,3663,10997,180706
1945,4663,3713,10889,180735
1946,4681,3763,10791,180765
1947,4623,3742,10851,180784
1948,4668,3693,10849,180790
1949,4717,3762,10849,180672
1950,4685,3808,10826,180681
1951,4771,3825,10898,180506
1952,4749,3840,10894,180517
1953,4780,3796,10917,180507
1954,4786,3845,10924,180445
1955,4773,3859,10860,180508
1956,4764,3832,10961,180443
1957,4674,3856,11067,180403
1958,4715,3906,10946,180433
1959,4718,3882,10940,180460
1960,4726,3884,10935,180455
1961,4726,3843,10937,180494
1962,4701,3835,10932,180532
1963,4672,3760,10966,180602
1964,4754,3690,10903,180653
1965,4684,3752,10916,180648
1966,4709,3734,10823,180734
1967,4687,3733,10792,180788
1968,4750,3741,10758,180751
1969,4738,3777,10732,180753
1970,4782,3769,10728,180721
1971,4738,3855,10693,180714
1972,4779,3872,10641,180708
1973,4823,3883,10711,180583
1974,4805,3854,10756,180585
1975,4802,3924,10759,180515
1976,4790,3949,10725,180536
1977,4882,3964,10673,180481
1978,4919,3893,10781,180407
1979,4913,3868,10902,180317
1980,4822,3909,10962,180307
1981,4730,3903,11074,180293
1982,4853,3839,11096,180212
1983,4780,3896,11157,180167
1984,4705,3931,11149,180215
1985,4582,3974,11167,180277
1986,4610,3924,11061,180405
1987,4628,3869,11059,180444
1988,4716,3814,11042,180428
1989,4750,3770,11143,180337
1990,4759,3796,11101,180344
1991,4663,3841,11138,180358
1992,4642,3811,11156,180391
1993,4726,3814,10979,180481
1994,4805,3827,10875,180493
1995,4734,3817,10848,180601
1996,4731,3840,10793,180636
1997,4711,3843,10775,180671
1998,4723,3917,10759,180601
1999,4745,3917,10832,180506
2000,4755,3818,10972,180455
2001,4715,3829,11048,180408
2002,4675,3752,11141,180432
2003,4528,3763,11139,180570
2004,4525,3780,11069,180626
2005,4501,3711,11111,180677
2006,4613,3719,10964,180704
2007,4664,3761,10875,180700
2008,4712,3755,10821,180712
2009,4662,3781,10853,180704
2010,4630,3794,10867,180709
2011,4691,3749,10833,180727
2012,4717,3730,10834,180719
2013,4634,3815,10788,180763
2014,4667,3729,10817,180787
2015,4768,3758,10826,180648
2016,4758,3771,10734,180737
2017,4754,3761,10701,180784
2018,4765,3795,10714,180726
2019,4757,3784,10809,180650
2020,4817,3799,10774,180610
2021,4758,3843,10777,180622
2022,4790,3859,10770,180581
2023,4584,3835,10887,180694
2024,4625,3757,10909,180709
2025,4609,3763,10936,180692
2026,4690,3721,10908,180681
2027,4759,3700,10925,180616
2028,4742,3774,10859,180625
2029,4780,3772,10875,180573
2030,4704,3758,10915,180623
2031,4665,3795,10897,180643
2032,4688,3700,10928,180684
2033,4756,3685,10881,180678
2034,4630,3815,10856,180699
2035,4733,3801,10897,180569
2036,4830,3794,10841,180535
2037,4760,3838,10803,180599
2038,4784,3803,10835,180578
2039,4826,3773,10920,180481
2040,4796,3848,10897,180459
2041,4744,3857,10895,180504
2042,4744,3875,10845,180536
2043,4732,3877,10906,180485
2044,4741,3804,10982,180473
2045,4759,3872,10881,180488
2046,4721,3896,10917,180466
2047,4657,3842,10976,180525
2048,4598,3791,10981,180630
2049,4563,3797,10947,180693
2050,4575,3769,11039,180617
2051,4586,3793,10944,180677
2052,4690,3775,10955,180580
2053,4692,3787,10912,180609
2054,4661,3811,10835,180693
2055,4731,3786,10776,180707
2056,4746,3784,10831,180639
2057,4744,3736,10960,180560
2058,4676,3789,10961,180574
2059,4658,3877,10813,180652
2060,4761,3854,10877,180508
2061,4710,3792,11003,180495
2062,4745,3802,10966,180487
2063,4711,3847,10921,180521
2064,4737,3808,10959,180496
2065,4731,3845,10881,180543
2066,4713,3928,10826,180533
2067,4704,3874,10914,180508
2068,4775,3866,10838,180521
2069,4713,3874,10876,180537
2070,4786,3802,10908,180504
2071,4854,3766,10929,180451
2072,4753,3835,10853,180559
2073,4744,3839,10826,180591
2074,4747,3805,10783,180665
2075,4726,3776,10851,180647
2076,4738,3792,10874,180596
2077,4729,3831,10871,180569
2078,4649,3838,10916,180597
2079,4619,3854,10945,180582
2080,4607,3791,11037,180565
2081,4577,3806,11004,180613
2082,4599,3782,11024,180595
2083,4642,3809,11022,180527
2084,4639,3838,10900,180623
2085,4656,3792,10984,180568
2086,4615,3862,10941,180582
2087,4592,3870,10910,180628
2088,4686,3790,10905,180619
2089,4727,3739,10873,180661
2090,4774,3709,10884,180633
2091,4724,3740,10818,180718
2092,4764,3793,10767,180676
2093,4778,3844,10780,180598
2094,4813,3804,10836,180547
2095,4787,3847,10770,180596
2096,4786,3881,10745,180588
2097,4780,3864,10790,180566
2098,4877,3813,10885,180425
2099,4740,3873,10929,180458
2100,4677,3964,10900,180459
2101,4641,3981,10825,180553
2102,4766,3894,10865,180475
2103,4768,3850,10933,180449
2104,4764,3838,10981,180417
2105,4720,3809,11040,180431
2106,4685,3812,11126,180377
2107,4679,3796,11137,180388
2108,4712,3775,11120,180393
2109,4766,3758,11149,180327
2110,4802,3857,10993,180348
2111,4764,3818,11057,180361
2112,4673,3895,10980,180452
2113,4724,3874,10978,180424
2114,4761,3830,11073,180336
2115,4698,3840,11089,180373
2116,4644,3914,11039,180403
2117,4671,3763,11192,180374
2118,4608,3858,11145,180389
2119,4633,3866,11124,180377
2120,4564,3864,11150,180422
2121,4513,3914,11068,180505
2122,4516,3785,11113,180586
2123,4453,3748,11177,180622
2124,4507,3667,11083,180743
2125,4471,3765,10973,180791
2126,4532,3675,10964,180829
2127,4651,3600,10875,180874
2128,4738,3703,10770,180789
2129,4769,3744,10732,180755
2130,4780,3777,10776,180667
2131,4827,3820,10717,180636
2132,4844,3764,10807,180585
2133,4834,3796,10792,180578
2134,4791,3812,10849,180548
2135,4772,3773,10843,180612
2136,4783,3752,10854,180611
2137,4813,3785,10842,180560
2138,4746,3829,10899,180526
2139,4742,3848,10953,180457
2140,4726,3845,10968,180461
2141,4705,3883,10907,180505
2142,4678,3885,10863,180574
2143,4748,3840,10907,180505
2144,4723,3836,10859,180582
2145,4806,3796,10876,180522
2146,4821,3815,10869,180495
2147,4784,3857,10827,180532
2148,4762,3855,10830,180553
2149,4740,3867,10834,180559
2150,4756,3828,10817,180599
2151,4803,3811,10722,180664
2152,4797,3814,10844,180545
2153,4847,3852,10838,180463
2154,4844,3922,10684,180550
2155,4865,3903,10732,180500
2156,4841,3940,10834,180385
2157,4684,3936,10944,180436
2158,4699,3953,10814,180534
2159,4796,3845,10887,180472
2160,4721,3859,10972,180448
2161,4685,3892,10995,180428
2162,4721,3859,11056,180364
2163,4736,3872,11075,180317
2164,4718,3864,11072,180346
2165,4620,3865,11070,180445
2166,4686,3817,11070,180427
2167,4697,3884,11056,180363
2168,4675,3866,11125,180334
2169,4663,3816,11150,180371
2170,4650,3855,11091,180404
2171,4486,3841,11142,180531
2172,4577,3755,11124,180544
2173,4690,3795,10968,180547
2174,4670,3791,11000,180539
2175,4750,3682,11096,180472
2176,4680,3706,11077,180537
2177,4601,3738,11011,180650
2178,4538,3778,11016,180668
2179,4602,3732,10985,180681
2180,4643,3739,10928,180690
2181,4756,3689,10994,180561
2182,4706,3730,10871,180693
2183,4675,3776,10816,180733
2184,4678,3729,10794,180799
2185,4752,3741,10778,180729
2186,4730,3766,10831,180673
2187,4803,3781,10775,180641
2188,4707,3799,10848,180646
2189,4751,3795,10842,180612
2190,4794,3798,10815,180593
2191,4807,3795,10878,180520
2192,4726,3824,10893,180557
2193,4696,3820,10821,180663
2194,4802,3786,10780,180632
2195,4873,3768,10791,180568
2196,4929,3798,10783,180490
2197,4893,3817,10816,180474
2198,4826,3864,10854,180456
2199,4746,3935,10789,180530
2200,4700,3909,10856,180535
2201,4737,3857,10876,180530
2202,4732,3803,10997,180468
2203,4773,3820,10938,180469
2204,4815,3744,10930,180511
2205,4792,3795,10873,180540
2206,4846,3782,10810,180562
2207,4747,3905,10757,180591
2208,4789,3806,10817,180588
2209,4868,3824,10815,180493
2210,4887,3851,10864,180398
2211,4824,3877,10938,180361
2212,4725,3904,11026,180345
2213,4661,3825,11109,180405
2214,4604,3838,11125,180433
2215,4672,3824,11043,180461
2216,4648,3805,11075,180472
2217,4608,3915,10984,180493
2218,4665,3862,10954,180519
2219,4670,3787,11004,180539
2220,4683,3812,10905,180600
2221,4794,3793,10916,180497
2222,4722,3837,10959,180482
2223,4589,3881,10886,180644
2224,4576,3849,10914,180661
2225,4710,3789,10893,180608
2226,4671,3815,10844,180670
2227,4652,3952,10781,180615
2228,4777,3837,10854,180532
2229,4700,3916,10806,180578
2230,4705,3924,10821,180550
2231,4740,3903,10846,180511
2232,4735,3838,10870,180557
2233,4745,3833,10933,180489
2234,4954,3675,10986,180385
2235,4911,3781,10872,180436
2236,4852,3900,10851,180397
2237,4716,3987,10866,180431
2238,4720,3936,10931,180413
2239,4726,3905,10983,180386
2240,4630,3848,11095,180427
2241,4639,3805,11035,180521
2242,4636,3842,10992,180530
2243,4677,3817,10971,180535
2244,4630,3827,10924,180619
2245,4724,3828,10891,180557
2246,4682,3798,10922,180598
2247,4733,3816,10909,180542
2248,4621,3870,10909,180600
2249,4719,3724,10975,180582
2250,4728,3755,10945,180572
2251,4748,3737,10989,180526
2252,4764,3783,10984,180469
2253,4730,3785,10938,180547
2254,4716,3740,10997,180547
2255,4727,3791,10981,180501
2256,4646,3832,10928,180594
2257,4698,3713,11021,180568
2258,4725,3728,10994,180553
2259,4777,3759,10876,180588
2260,4803,3786,10892,180519
2261,4852,3799,10892,180457
2262,4649,3961,10875,180515
2263,4689,3920,10877,180514
2264,4669,3898,10891,180542
2265,4614,3838,10903,180645
2266,4666,3763,10912,180659
2267,4792,3711,10921,180576
2268,4773,3694,10800,180733
2269,4814,3813,10673,180700
2270,4766,3793,10748,180693
2271,4722,3775,10796,180707
2272,4754,3736,10795,180715
2273,4765,3764,10791,180680
2274,4771,3809,10777,180643
2275,4786,3837,10806,180571
2276,4666,3896,10763,180675
2277,4699,3835,10858,180608
2278,4707,3830,10879,180584
2279,4673,3831,10869,180627
2280,4607,3860,10849,180684
2281,4784,3756,10849,180611
2282,4810,3820,10877,180493
2283,4833,3821,10904,180442
2284,4780,3871,10888,180461
2285,4608,3865,10894,180633
2286,4677,3791,10912,180620
2287,4650,3827,10837,180686
2288,4629,3797,10848,180726
2289,4658,3796,10803,180743
2290,4844,3695,10771,180690
2291,4832,3737,10781,180650
2292,4769,3820,10789,180622
2293,4831,3870,10837,180462
2294,4863,3934,10891,180312
2295,4819,3958,10831,180392
2296,4782,3911,10879,180428
2297,4807,3889,10958,180346
2298,4835,3834,11064,180267
2299,4753,3809,11177,180261
2300,4770,3791,11143,180296
2301,4721,3859,11100,180320
2302,4599,3927,11044,180430
2303,4626,3866,11076,180432
2304,4583,3824,11053,180540
2305,4632,3773,11067,180528
2306,4661,3678,11130,180531
2307,4574,3736,11062,180628
2308,4595,3747,11000,180658
2309,4699,3715,10951,180635
2310,4627,3799,10911,180663
2311,4670,3797,10841,180692
2312,4655,3798,10821,180726
2313,4729,3710,10861,180700
2314,4725,3751,10895,180629
2315,4697,3741,10863,180699
2316,4671,3756,10823,180750
2317,4657,3760,10814,180769
2318,4679,3725,10831,180765
2319,4652,3738,10782,180828
2320,4644,3789,10866,180701
2321,4625,3767,10903,180705
2322,4641,3799,10811,180749
2323,4663,3763,10761,180813
2324,4731,3821,10636,180812
2325,4743,3770,10618,180869
2326,4793,3731,10626,180850
2327,4967,3659,10644,180730
2328,4868,3776,10668,180688
2329,4822,3806,10692,180680
2330,4823,3719,10782,180676
2331,4811,3768,10788,180633
2332,4788,3819,10748,180645
2333,4785,3883,10772,180560
2334,4795,3971,10780,180454
2335,4780,3921,10941,180358
2336,4765,3883,10979,180373
2337,4684,3865,11074,180377
2338,4732,3766,11151,180351
2339,4676,3798,11098,180428
2340,4572,3831,11123,180474
2341,4698,3758,11070,180474
2342,4733,3804,10952,180511
2343,4614,3860,11023,180503
2344,4691,3829,11035,180445
2345,4661,3887,10938,180514
2346,4723,3901,10914,180462
2347,4705,3824,10957,180514
2348,4659,3821,10979,180541
2349,4713,3767,10978,180542
2350,4681,3779,10931,180609
2351,4671,3751,10963,180615
2352,4632,3819,10991,180558
2353,4636,3787,11000,180577
2354,4589,3816,10978,180617
2355,4726,3785,10893,180596
2356,4685,3815,10899,180601
2357,4653,3739,10890,180718
2358,4638,3708,10995,180659
2359,4598,3722,10992,180688
2360,4614,3761,10850,180775
2361,4618,3767,10782,180833
2362,4675,3765,10823,180737
2363,4708,3714,10798,180780
2364,4696,3704,10820,180780
2365,4722,3735,10787,180756
2366,4733,3700,10821,180746
2367,4740,3754,10816,180690
2368,4782,3780,10762,180676
2369,4846,3719,10736,180699
2370,4758,3782,10758,180702
2371,4776,3812,10781,180631
2372,4789,3778,10864,180569
2373,4781,3816,10815,180588
2374,4742,3841,10836,180581
2375,4779,3879,10859,180483
2376,4818,3775,10926,180481
2377,4726,3807,10982,180485
2378,4641,3890,10893,180576
2379,4672,3870,10867,180591
2380,4653,3807,10948,180592
2381,4691,3767,10945,180597
2382,4669,3854,10838,180639
2383,4691,3875,10810,180624
2384,4736,3882,10835,180547
2385,4658,3890,10807,180645
2386,4681,3775,10895,180649
2387,4602,3825,10887,180686
2388,4747,3785,10853,180615
2389,4790,3776,10784,180650
2390,4785,3766,10812,180637
2391,4812,3848,10690,180650
2392,4901,3831,10683,180585
2393,4932,3830,10748,180490
2394,4851,3930,10806,180413
2395,4813,3983,10864,180340
2396,4829,3973,10906,180292
2397,4914,3991,10936,180159
2398,4855,3898,11150,180097
2399,4673,3985,11243,180099
2400,4617,4017,11237,180129
2401,4604,3945,11262,180189
2402,4648,3901,11178,180273
2403,4558,3937,11151,180354
2404,4618,3881,11130,180371
2405,4548,3845,11221,180386
2406,4671,3824,11093,180412
2407,4712,3762,11059,180467
2408,4782,3737,11010,180471
2409,4755,3753,10961,180531
2410,4748,3824,10932,180496
2411,4695,3800,10985,180520
2412,4664,3812,10978,180546
2413,4721,3808,10984,180487
2414,4641,3802,11038,180519
2415,4591,3811,10992,180606
2416,4570,3809,10943,180678
2417,4618,3759,10945,180678
2418,4578,3823,10844,180755
2419,4683,3782,10807,180728
2420,4689,3804,10736,180771
2421,4713,3718,10837,180732
2422,4639,3730,10801,180830
2423,4749,3711,10872,180668
2424,4765,3775,10735,180725
2425,4753,3815,10717,180715
2426,4779,3801,10738,180682
2427,4718,3785,10798,180699
2428,4709,3737,10809,180745
2429,4767,3734,10733,180766
2430,4711,3767,10710,180812
2431,4788,3773,10697,180742
2432,4761,3764,10774,180701
2433,4808,3813,10801,180578
2434,4735,3819,10875,180571
2435,4745,3779,10915,180561
2436,4734,3788,11022,180456
2437,4661,3823,11070,180446
2438,4687,3866,10912,180535
2439,4660,3819,10956,180565
2440,4759,3763,10977,180501
2441,4843,3741,10912,180504
2442,4897,3790,10844,180469
2443,4913,3831,10828,180428
2444,4869,3838,10921,180372
2445,4844,3930,10895,180331
2446,4802,3925,10972,180301
2447,4896,3848,11037,180219
2448,4791,3968,10963,180278
2449,4635,4037,10981,180347
2450,4694,3950,10944,180412
2451,4750,3866,11029,180355
2452,4731,3829,10998,180442
2453,4679,3806,11042,180473
2454,4703,3709,11082,180506
2455,4663,3741,11038,180558
2456,4707,3752,11037,180504
2457,4696,3826,10959,180519
2458,4669,3818,10984,180529
2459,4631,3834,10972,180563
2460,4607,3828,10875,180690
2461,4680,3773,10865,180682
2462,4757,3695,10857,180691
2463,4770,3671,10855,180704
2464,4714,3827,10760,180699
2465,4789,3765,10796,180650
2466,4783,3747,10828,180642
2467,4735,3785,10871,180609
2468,4786,3815,10798,180601
2469,4671,3793,10901,180635
2470,4679,3757,10887,180677
2471,4708,3818,10812,180662
2472,4627,3849,10786,180738
2473,4788,3745,10831,180636
2474,4790,3750,10904,180556
2475,4679,3768,10975,180578
2476,4632,3751,10945,180672
2477,4621,3713,10976,180690
2478,4575,3743,11027,180655
2479,4606,3812,10874,180708
2480,4733,3771,10869,180627
2481,4807,3768,10897,180528
2482,4694,3876,10860,180570
2483,4719,3817,10942,180522
2484,4628,3879,10852,180641
2485,4714,3785,10884,180617
2486,4666,3817,10847,180670
2487,4716,3779,10805,180700
2488,4635,3806,10853,180706
2489,4699,3796,10873,180632
2490,4816,3771,10913,180500
2491,4748,3749,11025,180478
2492,4735,3841,10893,180531
2493,4680,3891,10859,180570
2494,4715,3855,10879,180551
2495,4571,3904,10916,180609
2496,4667,3865,10922,180546
2497,4635,3859,10919,180587
2498,4586,3850,10982,180582
2499,4600,3829,10982,180589
2500,4585,3804,10983,180628
