day,S,E,I,R
2028,4559,3953,11017,180471
2029,4506,3900,11041,180553
2030,4535,3877,11055,180533
2031,4499,3911,11021,180569
2032,4526,3852,10988,180634
2033,4518,3789,11061,180632
2034,4624,3732,11029,180615
2035,4635,3795,10890,180680
2036,4628,3834,10861,180677
2037,4687,3789,10843,180681
2038,4690,3808,10821,180681
2039,4675,3767,10850,180708
2040,4630,3801,10867,180702
2041,4587,3838,10915,180660
2042,4665,3756,10876,180703
2043,4694,3739,10913,180654
2044,4687,3736,10878,180699
2045,4720,3718,10849,180713
2046,4691,3662,10895,180752
2047,4631,3690,10886,180793
2048,4674,3729,10825,180772
2049,4730,3746,10862,180662
2050,4594,3778,10842,180786
2051,4643,3790,10847,180720
2052,4655,3761,10881,180703
2053,4659,3845,10849,180647
2054,4587,3836,10914,180663
2055,4643,3762,10953,180642
2056,4669,3746,10967,180618
2057,4539,3813,11015,180633
2058,4617,3733,11016,180634
2059,4709,3702,10958,180631
2060,4614,3806,10935,180645
2061,4695,3782,10959,180564
2062,4665,3851,10852,180632
2063,4720,3762,10877,180641
2064,4807,3814,10762,180617
2065,4841,3780,10853,180526
2066,4766,3834,10828,180572
2067,4853,3802,10915,180430
2068,4756,3870,10920,180454
2069,4726,3810,10913,180551
2070,4585,3911,10815,180689
2071,4538,3866,10815,180781
2072,4598,3848,10777,180777
2073,4624,3751,10905,180720
2074,4706,3770,10816,180708
2075,4694,3722,10872,180712
2076,4694,3750,10895,180661
2077,4801,3728,10896,180575
2078,4806,3795,10837,180562
2079,4802,3877,10754,180567
2080,4823,3875,10707,180595
2081,4820,3920,10738,180522
2082,4723,3981,10765,180531
2083,4759,3898,10889,180454
2084,4775,3901,10949,180375
2085,4711,3978,10936,180375
2086,4725,3984,11004,180287
2087,4575,3965,11101,180359
2088,4617,3945,11070,180368
2089,4560,3898,11074,180468
2090,4601,3792,11162,180445
2091,4582,3772,11159,180487
2092,4623,3744,11071,180562
2093,4653,3753,11057,180537
2094,4527,3872,10957,180644
2095,4608,3822,10910,180660
2096,4677,3808,10893,180622
2097,4702,3859,10863,180576
2098,4647,3827,10947,180579
2099,4640,3878,10891,180591
2100,4677,3809,10977,180537
2101,4722,3811,10928,180539
2102,4668,3845,10923,180564
2103,4764,3804,10856,180576
2104,4758,3829,10875,180538
2105,4695,3818,10891,180596
2106,4751,3840,10894,180515
2107,4714,3884,10856,180546
2108,4718,3908,10914,180460
2109,4735,3877,10964,180424
2110,4737,3785,11053,180425
2111,4753,3812,10972,180463
2112,4766,3823,10929,180482
2113,4738,3895,10937,180430
2114,4661,3898,10954,180487
2115,4629,3924,10943,180504
2116,4697,3885,10875,180543
2117,4660,3845,10927,180568
2118,4718,3861,10870,180551
2119,4730,3831,10945,180494
2120,4683,3874,10971,180472
2121,4643,3876,10955,180526
2122,4659,3853,10973,180515
2123,4668,3848,10930,180554
2124,4664,3792,11016,180528
2125,4712,3749,10940,180599
2126,4703,3760,10941,180596
2127,4687,3791,10895,180627
2128,4691,3805,10851,180653
2129,4693,3857,10771,180679
2130,4669,3850,10763,180718
2131,4707,3789,10818,180686
2132,4757,3764,10857,180622
2133,4793,3816,10842,180549
2134,4733,3878,10822,180567
2135,4646,3900,10888,180566
2136,4659,3859,10927,180555
2137,4604,3927,10908,180561
2138,4644,3871,11023,180462
2139,4626,3931,10997,180446
2140,4709,3837,11071,180383
2141,4620,3845,11088,180447
2142,4640,3785,11081,180494
2143,4726,3756,11060,180458
2144,4743,3810,10977,180470
2145,4707,3780,10995,180518
2146,4620,3821,11016,180543
2147,4693,3830,10947,180530
2148,4764,3815,10879,180542
2149,4780,3893,10845,180482
2150,4792,3844,11004,180360
2151,4725,3891,11024,180360
2152,4737,3874,11066,180323
2153,4767,3887,11073,180273
2154,4667,3878,11024,180431
2155,4612,3907,11002,180479
2156,4662,3865,11040,180433
2157,4727,3856,11044,180373
2158,4764,3814,11110,180312
2159,4775,3844,11121,180260
2160,4760,3794,11107,180339
2161,4744,3823,11072,180361
2162,4669,3931,11042,180358
2163,4627,3967,11006,180400
2164,4598,3933,11133,180336
2165,4615,3918,11077,180390
2166,4603,3871,11105,180421
2167,4481,3901,10974,180644
2168,4559,3814,10940,180687
2169,4580,3760,11031,180629
2170,4615,3809,10970,180606
2171,4731,3767,10976,180526
2172,4748,3777,10983,180492
2173,4727,3805,10999,180469
2174,4698,3819,10979,180504
2175,4791,3813,11042,180354
2176,4779,3841,11084,180296
2177,4686,3869,11064,180381
2178,4615,3892,11070,180423
2179,4598,3841,11095,180466
2180,4573,3817,10982,180628
2181,4604,3852,10865,180679
2182,4644,3794,10895,180667
2183,4653,3787,10937,180623
2184,4660,3778,10890,180672
2185,4639,3786,10917,180658
2186,4725,3725,10851,180699
2187,4710,3783,10765,180742
2188,4648,3802,10713,180837
2189,4708,3786,10628,180878
2190,4755,3717,10677,180851
2191,4786,3702,10699,180813
2192,4730,3769,10702,180799
2193,4785,3764,10741,180710
2194,4800,3817,10770,180613
2195,4819,3801,10769,180611
2196,4849,3856,10719,180576
2197,4890,3796,10838,180476
2198,4861,3845,10931,180363
2199,4804,3929,10994,180273
2200,4743,4005,10982,180270
2201,4803,3973,11067,180157
2202,4710,4040,10985,180265
2203,4648,3998,10985,180369
2204,4698,3916,11018,180368
2205,4673,3889,11056,180382
2206,4696,3885,11000,180419
2207,4659,3847,11061,180433
2208,4634,3867,11068,180431
2209,4670,3937,10962,180431
2210,4697,3905,10954,180444
2211,4685,3869,11057,180389
2212,4735,3884,11076,180305
2213,4690,3883,11188,180239
2214,4765,3837,11254,180144
2215,4710,3863,11177,180250
2216,4580,3849,11122,180449
2217,4598,3871,11023,180508
2218,4599,3831,10993,180577
2219,4611,3833,10969,180587
2220,4609,3846,10917,180628
2221,4657,3904,10869,180570
2222,4665,3834,10833,180668
2223,4681,3750,10837,180732
2224,4663,3810,10784,180743
2225,4739,3775,10755,180731
2226,4744,3751,10658,180847
2227,4762,3791,10678,180769
2228,4740,3807,10771,180682
2229,4612,3853,10799,180736
2230,4666,3798,10833,180703
2231,4703,3747,10895,180655
2232,4737,3802,10916,180545
2233,4654,3829,10946,180571
2234,4696,3789,11053,180462
2235,4756,3777,11111,180356
2236,4718,3804,11140,180338
2237,4739,3793,11187,180281
2238,4618,3871,11106,180405
2239,4627,3924,11064,180385
2240,4674,3924,11001,180401
2241,4735,3910,10960,180395
2242,4659,4007,10934,180400
2243,4670,3971,10927,180432
2244,4704,3919,11015,180362
2245,4625,3987,10996,180392
2246,4647,3964,11007,180382
2247,4643,3933,11016,180408
2248,4682,3872,10994,180452
2249,4590,3936,11075,180399
2250,4671,3907,11094,180328
2251,4637,3886,11054,180423
2252,4674,3815,11068,180443
2253,4707,3776,11002,180515
2254,4741,3871,10896,180492
2255,4698,3923,10841,180538
2256,4709,3883,10818,180590
2257,4732,3897,10819,180552
2258,4666,3865,10918,180551
2259,4787,3816,10916,180481
2260,4731,3865,10844,180560
2261,4778,3829,10866,180527
2262,4781,3848,10846,180525
2263,4758,3868,10812,180562
2264,4787,3869,10759,180585
2265,4728,3834,10791,180647
2266,4741,3758,10864,180637
2267,4724,3822,10760,180694
2268,4716,3785,10791,180708
2269,4753,3724,10793,180730
2270,4759,3822,10695,180724
2271,4750,3834,10662,180754
2272,4671,3842,10756,180731
2273,4737,3822,10746,180695
2274,4765,3775,10874,180586
2275,4696,3806,10926,180572
2276,4634,3801,10951,180614
2277,4645,3822,10925,180608
2278,4609,3801,10905,180685
2279,4577,3752,10963,180708
2280,4595,3730,10968,180707
2281,4664,3708,10931,180697
2282,4697,3722,10900,180681
2283,4705,3734,10827,180734
2284,4689,3802,10725,180784
2285,4750,3775,10743,180732
2286,4714,3867,10741,180678
2287,4794,3885,10828,180493
2288,4767,3885,10838,180510
2289,4770,3877,10849,180504
2290,4719,3883,10934,180464
2291,4712,3873,10974,180441
2292,4808,3919,10826,180447
2293,4703,3969,10833,180495
2294,4765,3912,10911,180412
2295,4764,3900,10855,180481
2296,4748,3910,10875,180467
2297,4737,3915,10910,180438
2298,4672,3911,11044,180373
2299,4654,3840,11055,180451
2300,4678,3836,11041,180445
2301,4595,3824,11085,180496
2302,4659,3804,11061,180476
2303,4603,3775,11063,180559
2304,4631,3784,11004,180581
2305,4671,3766,11023,180540
2306,4568,3848,11057,180527
2307,4646,3745,11042,180567
2308,4649,3808,10957,180586
2309,4665,3711,11056,180568
2310,4691,3787,10869,180653
2311,4687,3817,10822,180674
2312,4751,3771,10832,180646
2313,4792,3738,10821,180649
2314,4806,3815,10726,180653
2315,4778,3812,10749,180661
2316,4659,3847,10855,180639
2317,4702,3791,10913,180594
2318,4656,3808,10781,180755
2319,4688,3822,10738,180752
2320,4762,3830,10736,180672
2321,4782,3911,10795,180512
2322,4746,3945,10799,180510
2323,4770,3884,10874,180472
2324,4622,3867,10944,180567
2325,4616,3843,11012,180529
2326,4641,3827,11003,180529
2327,4616,3878,10959,180547
2328,4724,3840,11003,180433
2329,4721,3816,10997,180466
2330,4570,3846,10995,180589
2331,4662,3746,11023,180569
2332,4711,3807,10909,180573
2333,4645,3756,10966,180633
2334,4674,3788,10951,180587
2335,4688,3736,10970,180606
2336,4697,3719,10974,180610
2337,4656,3772,10947,180625
2338,4713,3740,10916,180631
2339,4600,3798,10945,180657
2340,4548,3837,10902,180713
2341,4657,3816,10885,180642
2342,4722,3833,10855,180590
2343,4763,3897,10821,180519
2344,4689,3880,10929,180502
2345,4655,3885,10930,180530
2346,4716,3855,10940,180489
2347,4733,3877,10904,180486
2348,4735,3847,10925,180493
2349,4753,3874,10838,180535
2350,4747,3872,10862,180519
2351,4741,3859,10952,180448
2352,4764,3855,10989,180392
2353,4655,3930,11043,180372
2354,4700,3811,11114,180375
2355,4742,3835,11113,180310
2356,4792,3763,11066,180379
2357,4597,3856,11088,180459
2358,4700,3823,10957,180520
2359,4703,3800,10958,180539
2360,4754,3755,11012,180479
2361,4724,3887,10891,180498
2362,4646,3924,10914,180516
2363,4642,3880,10992,180486
2364,4591,3942,10964,180503
2365,4615,3894,11028,180463
2366,4566,3891,11113,180430
2367,4561,3819,11144,180476
2368,4594,3745,11228,180433
2369,4578,3798,11110,180514
2370,4616,3783,11116,180485
2371,4615,3772,11029,180584
2372,4616,3717,11054,180613
2373,4628,3737,10935,180700
2374,4633,3814,10910,180643
2375,4714,3850,10832,180604
2376,4684,3844,10879,180593
2377,4629,3844,10901,180626
2378,4676,3839,10887,180598
2379,4712,3893,10790,180605
2380,4744,3874,10806,180576
2381,4638,3845,10827,180690
2382,4681,3791,10845,180683
2383,4711,3863,10708,180718
2384,4746,3836,10759,180659
2385,4760,3805,10862,180573
2386,4706,3807,10920,180567
2387,4614,3919,10911,180556
2388,4704,3807,10942,180547
2389,4672,3824,10925,180579
2390,4625,3867,10943,180565
2391,4600,3788,10980,180632
2392,4677,3803,10944,180576
2393,4742,3771,10967,180520
2394,4731,3869,10874,180526
2395,4741,3866,10973,180420
2396,4651,3981,10905,180463
2397,4657,3927,10868,180548
2398,4643,3897,10847,180613
2399,4693,3867,10853,180587
2400,4729,3787,10917,180567
2401,4720,3805,10933,180542
2402,4683,3849,10909,180559
2403,4739,3893,10917,180451
2404,4692,3848,11050,180410
2405,4703,3835,11070,180392
2406,4663,3856,10994,180487
2407,4686,3864,10958,180492
2408,4766,3803,11004,180427
2409,4699,3835,10947,180519
2410,4678,3815,10997,180510
2411,4720,3760,10972,180548
2412,4714,3804,10906,180576
2413,4764,3808,10823,180605
2414,4770,3820,10864,180546
2415,4718,3867,10827,180588
2416,4751,3869,10838,180542
2417,4757,3858,10836,180549
2418,4787,3843,10814,180556
2419,4737,3888,10787,180588
2420,4712,3909,10819,180560
2421,4656,3952,10835,180557
2422,4678,3901,10866,180555
2423,4634,3883,10831,180652
2424,4605,3877,10787,180731
2425,4609,3905,10796,180690
2426,4673,3889,10789,180649
2427,4699,3861,10900,180540
2428,4687,3826,11009,180478
2429,4708,3848,10960,180484
2430,4659,3839,11014,180488
2431,4576,3833,10993,180598
2432,4679,3836,10934,180551
2433,4643,3846,10940,180571
2434,4717,3783,10907,180593
2435,4740,3775,10851,180634
2436,4693,3849,10893,180565
2437,4740,3909,10975,180376
2438,4718,3922,10961,180399
2439,4819,3845,10992,180344
2440,4769,3876,11025,180330
2441,4784,3925,10978,180313
2442,4817,3972,11009,180202
2443,4735,4004,10994,180267
2444,4648,3970,11103,180279
2445,4648,3932,11151,180269
2446,4658,3891,11209,180242
2447,4770,3927,11148,180155
2448,4733,3879,11199,180189
2449,4798,3876,11027,180299
2450,4688,3899,11052,180361
2451,4616,3874,11060,180450
2452,4587,3883,11103,180427
2453,4599,3871,11057,180473
2454,4700,3866,11020,180414
2455,4628,3871,11062,180439
2456,4680,3877,11055,180388
2457,4653,3871,10987,180489
2458,4663,3797,11000,180540
2459,4584,3849,10968,180599
2460,4672,3800,10886,180642
2461,4711,3739,11021,180529
2462,4641,3686,11138,180535
2463,4617,3753,11099,180531
2464,4577,3779,11061,180583
2465,4539,3780,11013,180668
2466,4573,3729,11005,180693
2467,4466,3784,10944,180806
2468,4587,3744,10907,180762
2469,4673,3798,10786,180743
2470,4660,3757,10750,180833
2471,4680,3762,10721,180837
2472,4771,3669,10801,180759
2473,4772,3726,10674,180828
2474,4751,3805,10681,180763
2475,4770,3809,10688,180733
2476,4774,3782,10728,180716
2477,4738,3764,10742,180756
2478,4763,3746,10732,180759
2479,4692,3806,10747,180755
2480,4655,3853,10658,180834
2481,4650,3764,10737,180849
2482,4716,3785,10696,180803
2483,4805,3823,10670,180702
2484,4850,3885,10649,180616
2485,4798,3928,10652,180622
2486,4834,3859,10768,180539
2487,4794,3882,10873,180451
2488,4773,3847,10941,180439
2489,4885,3850,10820,180445
2490,4844,3843,10876,180437
2491,4751,3905,10932,180412
2492,4764,3946,10964,180326
2493,4666,4012,10962,180360
2494,4656,3960,10928,180456
2495,4696,3976,10921,180407
2496,4663,3946,10940,180451
2497,4782,3857,10953,180408
2498,4692,3888,10935,180485
2499,4795,3903,10875,180427
2500,4776,3896,10981,180347
